onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 1.339	ISI	0	0	 0.000
 1.339	 8.260	INSTR1	0	0	 0.000
 9.599	 3.347	ISI	0	0	 0.000
 12.946	 60.248	CONV1	0	0	 0.000
 73.194	 4.685	ISI	0	0	 0.000
 77.879	 8.305	INSTR1	0	0	 0.000
 86.184	 3.314	ISI	0	0	 0.000
 89.498	 60.226	CONV2	0	0	 0.000
 149.724	 4.686	ISI	0	0	 0.000
 154.410	 8.359	INSTR1	0	0	 0.000
 162.769	 3.246	ISI	0	0	 0.000
 166.015	 60.191	CONV1	0	0	 0.000
 226.206	 4.667	ISI	0	0	 0.000
 230.873	 8.368	INSTR1	0	0	 0.000
 239.241	 3.235	ISI	0	0	 0.000
 242.476	 60.222	CONV2	0	0	 0.000
 302.698	 4.611	ISI	0	0	 0.000
 307.309	 8.367	INSTR1	0	0	 0.000
 315.676	 3.285	ISI	0	0	 0.000
 318.961	 60.249	CONV1	0	0	 0.000
 379.210	 4.587	ISI	0	0	 0.000
 383.797	 8.367	INSTR1	0	0	 0.000
 392.164	 3.345	ISI	0	0	 0.000
 395.509	 60.248	CONV2	0	0	 0.000
 455.757	 3.341	ISI	0	0	 0.000
