onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 1.339	ISI	0	0	 0.000
 1.339	 8.258	INSTR1	0	0	 0.000
 9.597	 3.347	ISI	0	0	 0.000
 12.944	 60.249	CONV1	0	0	 0.000
 73.193	 4.685	ISI	0	0	 0.000
 77.878	 8.365	INSTR1	0	0	 0.000
 86.243	 3.348	ISI	0	0	 0.000
 89.591	 60.247	CONV2	0	0	 0.000
 149.838	 4.686	ISI	0	0	 0.000
 154.524	 8.269	INSTR1	0	0	 0.000
 162.793	 3.322	ISI	0	0	 0.000
 166.115	 60.231	CONV1	0	0	 0.000
 226.346	 4.687	ISI	0	0	 0.000
 231.033	 8.343	INSTR1	0	0	 0.000
 239.376	 3.254	ISI	0	0	 0.000
 242.630	 60.243	CONV2	0	0	 0.000
 302.873	 4.684	ISI	0	0	 0.000
 307.557	 8.367	INSTR1	0	0	 0.000
 315.924	 60.249	CONV1	0	0	 0.000
 376.173	 4.594	ISI	0	0	 0.000
 380.767	 8.348	INSTR1	0	0	 0.000
 389.115	 3.347	ISI	0	0	 0.000
 392.462	 60.248	CONV2	0	0	 0.000
 452.710	 3.344	ISI	0	0	 0.000
