onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 1.339	ISI	0	0	 0.000
 1.339	 8.367	INSTR1	0	0	 0.000
 9.706	 3.348	ISI	0	0	 0.000
 13.054	 60.248	CONV1	0	0	 0.000
 73.302	 4.589	ISI	0	0	 0.000
 77.891	 8.369	INSTR1	0	0	 0.000
 86.260	 3.347	ISI	0	0	 0.000
 89.607	 60.248	CONV2	0	0	 0.000
 149.855	 4.636	ISI	0	0	 0.000
 154.491	 8.330	INSTR1	0	0	 0.000
 162.821	 3.347	ISI	0	0	 0.000
 166.168	 60.248	CONV1	0	0	 0.000
 226.416	 4.673	ISI	0	0	 0.000
 231.089	 8.304	INSTR1	0	0	 0.000
 239.393	 3.348	ISI	0	0	 0.000
 242.741	 60.248	CONV2	0	0	 0.000
 302.989	 4.686	ISI	0	0	 0.000
 307.675	 8.294	INSTR1	0	0	 0.000
 315.969	 3.347	ISI	0	0	 0.000
 319.316	 60.248	CONV1	0	0	 0.000
 379.564	 4.687	ISI	0	0	 0.000
 384.251	 8.293	INSTR1	0	0	 0.000
 392.544	 3.347	ISI	0	0	 0.000
 395.891	 60.249	CONV2	0	0	 0.000
 456.140	 3.344	ISI	0	0	 0.000
