onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 1.339	ISI	0	0	 0.000
 1.339	 8.343	INSTR1	0	0	 0.000
 9.682	 3.313	ISI	0	0	 0.000
 12.995	 60.215	CONV1	0	0	 0.000
 73.210	 4.683	ISI	0	0	 0.000
 77.893	 8.369	INSTR1	0	0	 0.000
 86.262	 3.293	ISI	0	0	 0.000
 89.555	 60.220	CONV2	0	0	 0.000
 149.775	 4.644	ISI	0	0	 0.000
 154.419	 8.368	INSTR1	0	0	 0.000
 162.787	 3.282	ISI	0	0	 0.000
 166.069	 60.249	CONV1	0	0	 0.000
 226.318	 4.604	ISI	0	0	 0.000
 230.922	 8.367	INSTR1	0	0	 0.000
 239.289	 3.323	ISI	0	0	 0.000
 242.612	 60.249	CONV2	0	0	 0.000
 302.861	 4.602	ISI	0	0	 0.000
 307.463	 8.368	INSTR1	0	0	 0.000
 315.831	 3.347	ISI	0	0	 0.000
 319.178	 60.248	CONV1	0	0	 0.000
 379.426	 4.620	ISI	0	0	 0.000
 384.046	 8.367	INSTR1	0	0	 0.000
 392.413	 3.347	ISI	0	0	 0.000
 395.760	 60.249	CONV2	0	0	 0.000
 456.009	 3.343	ISI	0	0	 0.000
