onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 1.293	ISI	0	0	 0.000
 1.293	 8.364	INSTR1	0	0	 0.000
 9.657	 3.347	ISI	0	0	 0.000
 13.004	 60.248	CONV1	0	0	 0.000
 73.252	 4.649	ISI	0	0	 0.000
 77.901	 8.321	INSTR1	0	0	 0.000
 86.222	 3.347	ISI	0	0	 0.000
 89.569	 60.248	CONV2	0	0	 0.000
 149.817	 4.686	ISI	0	0	 0.000
 154.503	 8.271	INSTR1	0	0	 0.000
 162.774	 3.347	ISI	0	0	 0.000
 166.121	 60.248	CONV1	0	0	 0.000
 226.369	 4.686	ISI	0	0	 0.000
 231.055	 8.289	INSTR1	0	0	 0.000
 239.344	 3.347	ISI	0	0	 0.000
 242.691	 60.248	CONV2	0	0	 0.000
 302.939	 4.687	ISI	0	0	 0.000
 307.626	 8.292	INSTR1	0	0	 0.000
 315.918	 3.347	ISI	0	0	 0.000
 319.265	 60.249	CONV1	0	0	 0.000
 379.514	 4.686	ISI	0	0	 0.000
 384.200	 8.294	INSTR1	0	0	 0.000
 392.494	 3.348	ISI	0	0	 0.000
 395.842	 60.248	CONV2	0	0	 0.000
 456.090	 3.344	ISI	0	0	 0.000
